,SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
269,1251582,12000,1422629,3149,132,1.0,1000,,,1996-05-30,480E,480,E,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
270,1251865,26500,1451755,6788,132,18.0,1985,962.0,Low,1993-05-22,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Delaware,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
271,1251960,8100,1369842,3166,132,13.0,1000,,,2003-09-13,580E,580,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
272,1251965,15000,1275580,6788,132,1.0,1985,,,1990-10-30,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
273,1252077,10500,1440319,3166,132,16.0,1986,,,2004-04-25,580E,580,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Ohio,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
274,1252527,20000,1441566,6788,132,2.0,1986,,,1993-08-28,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maine,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
275,1252634,5000,1387199,3108,132,1.0,1985,,,1999-08-25,1835B,1835,B,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Missouri,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
276,1253006,24000,1077387,6788,132,6.0,1987,1100.0,Medium,1989-12-11,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Kentucky,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
277,1253128,10000,1251200,3170,132,8.0,1987,,,2010-05-26,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Mississippi,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
278,1253172,22000,1444877,3170,132,2.0,1987,,,1997-02-22,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Ohio,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
279,1253269,13000,1526055,3170,132,1.0,1987,,,2002-06-18,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Washington,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
280,1253513,20000,1484277,3170,132,2.0,1987,,,1994-02-10,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
281,1253518,23500,1487400,3170,132,2.0,1987,,,1994-12-10,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
282,1253658,18500,1261100,6788,132,4.0,1987,,,1992-02-04,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
283,1253937,11500,1095443,3170,132,2.0,1987,,,2003-07-12,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,New York,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
284,1253961,21000,1272308,3170,132,1.0,1988,,,1994-12-14,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
285,1254111,14000,1351521,3170,132,1.0,1987,,,1997-11-20,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
286,1254352,7000,1519608,3112,132,2.0,1987,,,2000-06-09,1845C,1845,C,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,New Jersey,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
287,1254587,18000,1370333,3164,132,4.0,1000,,,1996-02-08,580C,580,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
288,1254666,19000,1139081,3269,132,2.0,1000,,,2006-02-05,95XT,95,XT,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
289,1255372,14000,1267042,3170,132,2.0,1991,,,2001-12-08,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
290,1255748,20000,1297873,6793,132,2.0,1000,,,2008-08-17,590,590,,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,New Hampshire,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
291,1256373,9000,1374853,6899,132,21.0,1000,,,1995-03-29,980,980,,,,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Maine,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,
292,1256396,16000,1105762,6899,132,6.0,1975,,,1989-03-15,980,980,,,,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
293,1257019,9000,1423857,6851,132,6.0,1979,,,1991-12-17,850,850,,,,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Kentucky,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
294,1257136,10750,1246223,6558,132,11.0,1975,,,1992-11-12,1150,1150,,,,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Mississippi,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
295,1257157,12500,1519286,6558,132,1.0,1978,,,1992-03-17,1150,1150,,,,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Washington,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
296,1257397,22500,1460863,6851,132,2.0,1984,,,1993-11-20,850,850,,,,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Ohio,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
297,1257651,17000,1275983,3312,132,21.0,1990,,,1995-10-26,W11B,W11,B,,,Compact,Wheel Loader - 60.0 to 80.0 Horsepower,Maine,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
298,1257652,8750,1119086,6633,132,2.0,1000,,,2005-07-20,1840,1840,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
299,1257678,8250,1475277,3148,132,10.0,1000,,,1999-04-07,480D,480,D,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Louisiana,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
300,1257823,23000,1308205,6589,132,1.0,1979,,,1989-08-22,1450,1450,,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Colorado,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
301,1259224,8250,1508490,3164,132,2.0,1976,,,1997-08-09,580C,580,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Connecticut,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
302,1259533,10250,1164147,3164,132,2.0,1977,,,1998-05-01,580C,580,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,New Hampshire,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
303,1259573,8500,1193067,3164,132,1.0,1977,,,1994-06-29,580C,580,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Illinois,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
304,1259662,9000,1456905,6788,132,1.0,1976,,,1990-05-17,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
305,1259724,11500,1147750,6788,132,24.0,1978,,,1990-04-03,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
306,1259839,9500,1306805,3164,132,10.0,1977,,,1996-09-26,580C,580,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
307,1259855,16500,1323711,6788,132,18.0,1978,,,1989-04-29,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
308,1260176,10250,1321387,6788,132,6.0,1978,,,1992-12-15,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Kentucky,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
309,1260355,10500,1368233,6788,132,18.0,1979,,,1989-10-21,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
310,1260394,12250,1316463,3164,132,6.0,1979,,,1994-05-21,580C,580,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
311,1260565,10500,1102761,3164,132,1.0,1980,,,1997-09-09,580C,580,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
312,1260814,9500,1474289,6788,132,2.0,1980,,,1992-10-24,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,New Hampshire,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
313,1260833,10000,1128405,3165,132,1.0,1980,,,2004-03-30,580D,580,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Washington,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
314,1261336,16500,1360565,6788,132,4.0,1982,,,1989-02-01,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
315,1261511,16000,1172911,6788,132,1.0,1982,,,1991-02-19,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
316,1261512,13500,1262772,3165,132,1.0,1981,,,1995-11-14,580D,580,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
317,1261667,13500,1180821,3165,132,21.0,1982,,,1996-09-26,580D,580,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maine,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
318,1262087,12250,1394446,3165,132,99.0,1983,,,1997-04-04,580D,580,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maryland,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
319,1262158,13250,1133609,3165,132,99.0,1983,,,1997-04-25,580D,580,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Maine,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
320,1262874,7500,1434941,3206,132,99.0,1978,,,1996-11-23,680E,680,,,E,,Backhoe Loader - Unidentified,Illinois,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
321,1263142,18500,1164888,6960,132,1.0,1979,,,1997-06-04,W36,W36,,,,Medium,Wheel Loader - 200.0 to 225.0 Horsepower,Missouri,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
322,1263150,10600,1164490,6945,132,25.0,1979,,,1995-02-11,W11,W11,,,,Compact,Wheel Loader - 40.0 to 60.0 Horsepower,California,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
323,1263779,11000,1481263,3312,132,21.0,1983,,,2000-12-12,W11B,W11,B,,,Compact,Wheel Loader - 60.0 to 80.0 Horsepower,Maine,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
324,1263887,17500,1162204,3312,132,13.0,1984,,,1997-03-22,W11B,W11,B,,,Compact,Wheel Loader - 60.0 to 80.0 Horsepower,Tennessee,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
325,1263919,16500,1460808,3323,132,1.0,1984,,,2002-08-14,W24C,W24,C,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
326,1264149,18000,1265423,3209,132,21.0,1986,2500.0,Low,1995-10-26,680K,680,,,K,,Backhoe Loader - Unidentified,Maine,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
327,1264187,10000,1195691,3225,132,17.0,1986,,,2001-10-02,780C,780,C,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Idaho,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
328,1264322,14000,1227811,3225,132,1.0,1987,,,1995-09-13,780C,780,C,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Washington,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
329,1264703,8500,1174927,6634,132,1.0,1981,,,1996-04-30,1845,1845,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Montana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
330,1264724,6500,1424581,6631,132,1.0,1982,,,1996-10-08,1835,1835,,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
331,1264790,8500,1288625,3148,132,1.0,1984,,,1994-09-20,480D,480,D,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
332,1265055,23000,1389200,6788,132,1.0,1984,,,1989-09-28,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
333,1265099,15750,1352103,6788,132,18.0,1984,,,1993-04-07,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
334,1265173,14000,1258472,6788,132,1.0,1984,,,1991-05-16,580,580,,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
335,1265777,21000,1273981,3162,132,1.0,2005,996.0,Low,2010-09-21,550H,550,H,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Washington,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
336,1266104,18500,1503642,3224,132,21.0,1989,,,1997-05-09,780B,780,B,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Maine,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
337,1266358,20000,1263838,3179,132,4.0,1000,,,2004-12-02,580SUPER LE,580,SUPER LE,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,New Hampshire,BL,Backhoe Loaders,Two Wheel Drive,EROPS,Yes,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
338,1266518,37500,1190176,6863,132,14.0,1994,,,1999-12-11,9020,9020,,,,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Indiana,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
339,1266522,41500,1192128,6863,132,2.0,1994,,,1998-06-13,9020,9020,,,,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
340,1266545,41000,1224123,3254,132,1.0,1995,,,2000-06-21,9020B,9020,B,,,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Washington,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
341,1266608,31000,1115068,3254,132,2.0,1998,,,2002-08-03,9020B,9020,B,,,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Wisconsin,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
342,1266627,47000,1525139,3254,132,1.0,1999,,,2001-11-30,9020B,9020,B,,,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Minnesota,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
343,1266808,27500,1297429,6863,132,4.0,1000,,,2003-02-10,9020,9020,,,,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
344,1267498,72500,1156226,3258,132,1.0,1999,,,2004-03-10,9045B,9045,B,,,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
345,1267579,35000,1312121,3285,132,1.0,2006,537.0,Low,2009-09-11,CX75SR,CX75,,,SR,Mini,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
346,1267817,68000,1143735,13311,132,1.0,2007,,,2010-09-23,CX240B,CX240,B,,,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Unspecified,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
